"Data Source","World Development Indicators",

"Last Updated Date","2018-05-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Latvia","LVA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5507.9212827793","5795.20631897015","6481.58567689445","7070.92366707607","7405.28578408473","8018.05037265523","9042.66783085124","10070.00251116","11025.8348169101","12218.7279613116","13847.6341176287","15754.6178019202","18126.1511193455","19432.2232876513","16868.8166654817","17575.7296974062","19773.3837201521","21252.7185325774","22676.3802138837","23808.014876655","24510.1620574717","25587.3880884729","",
"Macao SAR, China","MAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26089.5655731043","27168.172075697","30727.7784412096","32385.6721682176","33786.8163369744","34914.5094976143","34694.1212683434","34488.6492388881","32597.6996028805","31639.1793615721","33469.0726364488","34408.2943851483","37145.3781607846","41266.9045086956","52457.301564494","57162.6541324851","65306.9228338438","75131.9313510943","77584.78163378","77553.4036488204","96198.2430262099","116752.211556318","126863.432024212","140037.223791249","137742.746139707","106959.839554808","105420.414237179","",
"St. Martin (French part)","MAF","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2528.458556106","2750.20646094308","2705.00321037389","2701.76704556605","3001.80680062736","2854.58809991385","3219.94232224114","3181.02322593354","3404.73100952577","3451.40701759606","3553.99424705968","3854.18425865923","3987.26646627604","4257.96349330196","4530.82369011594","4773.98407063372","5232.0091180627","5496.64313180117","5866.56421559029","6086.34016351293","6312.91542734005","6688.40260633548","6916.43502419801","7239.87310626714","7442.41616348219","7770.24599129649","7857.4877165031","",
"Monaco","MCO","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1899.62223321731","1824.26976492668","1893.04178741378","1789.11831787024","1758.07167513671","1839.71273635749","2000.88740342637","2195.146220265","2393.41755805265","2647.75664401882","2945.08015055072","3190.12157328993","3381.09861708903","3723.40221332882","3531.03297646538","3831.74918707843","4179.21480881512","4226.95919772373","4700.2344391","5017.30669557854","5054.68247321695","5332.28777311133","",
"Madagascar","MDG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1068.49121933808","1004.5845418179","1009.37130274724","1023.91193715882","1013.67777191013","1020.60308281769","1028.94059580835","1051.53493889379","1070.35923117908","1102.11518339201","1144.57885342718","1203.39706597453","1034.92462500416","1124.37350721657","1180.24260661113","1237.201111813","1300.70412127509","1378.2641896224","1463.09481203637","1375.63842660585","1357.65456267808","1367.54308214295","1396.20388453189","1411.91802911201","1445.34257156058","1466.49746244796","1506.23832521343","",
"Maldives","MDV","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7510.04154182796","7836.86836545882","8917.8075932762","9458.80755826439","8257.55360043299","10453.8206023191","11260.6648849563","12243.3242511279","11139.5502018321","11762.6497028146","12664.9906666517","12843.8977571801","13607.2029751393","14471.5496487717","14593.9728660639","15347.9977617196","",
"Middle East & North Africa","MEA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7645.2556825206","7952.54549002018","8373.39228464059","8547.84382110018","8723.59509356144","8906.78947455216","9326.2722148096","9621.13454174479","9993.32308909279","10180.2511849783","10773.7869266219","10999.8220687865","11185.7338738567","11732.9763256914","12775.3302862407","13533.6920028536","14433.8987306773","15259.620784793","15888.5430661359","15813.1571774515","16463.2245408461","16965.536804947","17351.2686016318","17792.9208702975","18314.0452071612","18636.0686096141","19515.4026052702","",
"Mexico","MEX","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6036.99959118265","6373.37372936823","6621.59695738853","8469.70181929762","8884.13532217866","8010.9646936685","8391.15697303811","8985.92137715468","9341.66150708727","9804.02575331604","10428.9926935282","10418.8096410673","10469.8657840346","10713.4284084942","11330.6591187976","12212.8547884265","13298.2561299639","13877.2853780635","14436.8150400774","14092.2370314682","14764.8100317733","15922.8981563254","16457.0949450423","16683.3014286781","17270.1222139742","16983.4642100695","17274.8230713694","",
"Marshall Islands","MHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1879.45955121844","1896.52971155129","2040.27013603971","2184.62997216043","2337.64564700307","2560.12896068292","2320.72235174952","2195.86370843803","2146.88461684967","2121.19607022207","2293.73734371237","2470.69746077414","2575.48159106379","2633.42782010893","2711.23221784728","2881.10918450715","3010.95887318898","3200.38770987405","3204.51338717622","3169.834845323","3408.7767621021","3513.29121329955","3693.22538928095","3850.70077539415","3882.41587112819","3903.12790717999","4022.97863241912","",
"Middle income","MIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2604.75224449044","2683.45492075715","2757.43571520551","2904.27377850315","3012.42455548659","3147.31489510129","3324.96782734434","3494.70271783871","3562.95695100479","3708.71095860767","3957.32767184882","4148.65709579306","4344.34452022844","4643.43216777807","5103.12091166216","5603.75752201577","6248.09196197024","6913.65452381793","7454.33619968736","7681.62935320966","8285.25884329089","8943.23312022554","9459.20036759431","9989.82671736792","10528.221894828","10931.5445802433","11442.8331081026","",
"Macedonia, FYR","MKD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5256.84466813074","5104.11590566272","4889.12102574574","4642.38640458999","4663.28940331925","4703.80662998931","4831.35802106479","4959.49031550045","5163.57564259973","5422.79377337366","6126.10328332202","6033.8718506452","6305.3880436593","6502.20033877077","7082.62524786952","7759.72895759218","8585.89981604304","9241.27357697574","10417.668419331","10912.2366886022","11284.8091808515","11611.8519850904","11841.0125859801","12655.5365696102","13370.0205757644","13766.3188262972","14942.1976434693","",
"Mali","MLI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","822.002532966845","928.57401110989","896.810535771005","922.595543646903","951.927311655773","955.094956129183","1014.49424459371","1054.16988554894","1116.84015591453","1166.78028140967","1159.5518729188","1328.88846108192","1349.88354888118","1456.52497848036","1472.481882389","1567.70857356737","1636.44535290427","1681.66257797537","1737.71475229955","1774.06535022079","1834.11705927596","1874.70303010183","1838.19057641438","1856.26736286854","1964.83590709183","2043.71810510616","2125.7160265303","",
"Malta","MLT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9343.35342415787","9985.59139923228","10582.5739825132","11207.3270623384","11980.0789806838","12915.2755806379","13672.0484215071","15123.2712632762","15855.6856905731","16962.2670338443","19422.7141406567","19637.6142381753","20561.6837743283","20936.1530979537","21408.6876145851","22232.5753682697","23226.9614036602","24889.0550666125","26193.0684468976","26134.9246466309","27836.0614693726","28609.9310669839","29457.7178668603","31256.6745086615","33739.9237757163","35873.820787986","37928.3412686642","",
"Myanmar","MMR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.206636904013","486.213275499259","538.524654661316","577.733116191695","626.690274872287","675.895119606494","723.28218991643","767.109339943244","810.179305527608","900.996675914937","1035.52411754486","1165.80125479096","1311.63469033593","1507.49359641612","1742.63225800332","2025.54017818712","2343.1836219114","2676.19065586887","2989.78489460075","3308.84636555592","3645.93643504092","3898.41462716496","4225.11935241423","4613.33978179131","5024.92436256635","5384.86938870142","5721.22800362596","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5173.85810002224","5122.1230764447","5361.72797176642","5460.16825219179","5536.97530226227","5692.22652219178","6035.39109939463","6247.85671889905","6598.38352129203","6902.91513058077","7236.97601545472","7479.7236477942","7734.52893682214","7953.54825835474","8664.04486302729","9185.60297242222","9817.50410018216","10500.9563013078","10895.6944893544","11065.0972988273","11573.5455183713","11532.3557315611","11564.0046561847","11795.343458148","12166.3071437552","12259.2039956279","13113.9710833787","",
"Montenegro","MNE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6001.70918721415","6778.70713229674","7098.95627569136","7332.08914849496","7838.00211392963","8313.69221430204","10349.8953160822","12405.1334691954","13816.5477457829","13022.4702036532","13648.2327477192","14472.4735391199","13863.8541990124","14870.1415944571","15371.1502334688","16272.1956451856","17633.1329846821","",
"Mongolia","MNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3310.86143108077","3076.08724197296","2822.42346625471","2773.65886141933","2871.20383401207","3094.18413876936","3195.32814009431","3349.00721801367","3468.87395452873","3598.66789310767","3689.70349633403","3849.34788993078","4053.41888029532","4377.92327650809","4921.3669462404","5384.32307102628","5950.24915759358","6647.15376211875","7278.37552923978","7131.64349430992","7552.66558598877","8881.48475043728","9969.1402182557","11093.8501127357","11955.1257580721","12152.1713808006","12252.2771963876","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","244.659208094923","258.472078794137","242.001213860831","259.064211459081","270.166003147158","272.271965830852","341.083211045916","374.101460057359","412.260820691023","439.814169681933","445.150263722863","498.826564589505","535.164447460998","564.308239287798","606.771379721317","661.048722550206","726.789752556411","778.387354660734","823.786448125489","857.34590267356","899.198728120615","954.799116244546","1012.43718654388","1070.66356816108","1137.52783390995","1190.75222415194","1216.79278743692","",
"Mauritania","MRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1814.08481133947","1857.60159476486","1884.71848419829","1988.71165708161","1915.22765444695","2086.57235654866","2182.48430443777","2065.973626052","2081.04721738054","2206.96223486672","2180.64424440336","2208.805049725","2192.80384340922","2302.99495814896","2431.84142250648","2658.4364354095","3166.19290497721","3249.2203413465","3255.4975989923","3154.62076269458","3249.87692872441","3371.99458202082","3526.34393041303","3689.84489986069","3850.73463016779","3835.2310604266","3852.5259043653","",
"Mauritius","MUS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4774.34866917598","5096.76004839566","5479.86913537392","5825.88667256222","6109.82131745177","6448.99321052342","6863.10764054333","7285.78961799447","7730.24604434094","7951.72047247894","8780.06269209733","9138.77549541805","9409.61026952928","9876.46912969874","10664.0427733922","11078.0272344501","12335.6354895177","13328.3408551221","14270.1694495699","14815.8079856929","15616.0068425246","16561.7709831855","17408.1887038304","18243.5127781619","19231.4741840186","20087.7153801145","21102.558923198","",
"Malawi","MWI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","480.999162177023","528.987296145822","496.807365328333","556.428188870552","507.937014348923","598.426915759595","640.953799692939","658.914819414584","671.13790048438","680.54816660242","686.382576418882","648.864812919095","652.298792730146","684.854368769049","721.969678682157","748.095876388214","783.901667796931","855.78507265277","910.917398854143","964.314938087745","1012.06745790371","1051.18599619662","1058.91226214534","1099.20059098895","1148.63707526109","1159.31984189185","1168.82562558063","",
"Malaysia","MYS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6819.83391096165","7514.87687384512","8156.38048461055","8949.7114201823","9736.48389321198","10645.5732277244","11624.8787479899","12370.737291957","11297.5407445944","11882.7522728314","12927.7451542741","13002.9365356013","13626.8512527591","14411.34741124","15507.1970258291","16540.77508968","17667.7331596369","19488.4053083351","20162.8745034261","19448.2531964533","20680.2968483512","21818.8756940003","23006.9255341614","24033.9712586347","25487.6094347372","26623.3283680558","27682.6079402983","",
"North America","NAC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23569.6915643083","23970.3247819288","24988.4533466319","25945.1205481033","27247.9287058173","28243.7063001898","29457.1979707464","30930.6971195088","32274.6762980522","33935.2578834501","35736.5062407811","36567.0311076803","37448.106982257","38941.4249116132","41118.6297035445","43503.5753746535","45609.3306086384","47214.9289953268","47602.8710006479","46192.1912852048","47548.7002571933","48975.3766706132","50523.415888658","51918.1558148524","53785.0608420473","55281.7729310566","56344.9637562895","",
"Namibia","NAM","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3696.56090957585","3987.60579049515","4233.15080274339","4138.92062072785","4175.04562422182","4298.18326707516","4381.00345018861","4505.40972005423","4570.21939736724","4673.93998464048","4839.87523976012","4919.53536257859","5158.08961627413","5416.67292606817","6177.91940159418","6464.09334391884","7052.26789429724","7629.28589262665","7884.76288872048","7853.81899797779","8289.69602705332","8721.25552382066","9132.34291353289","9578.38348510814","10131.3563339541","10610.5467741171","10624.927113115","",
"New Caledonia","NCL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","577.984104872672","592.930231206091","548.595871104306","550.909338670924","565.384689235661","571.872487779121","581.209832273963","585.950776900907","630.716226800808","613.969210970399","596.996405955864","630.703262837023","636.13726573423","658.872210014758","653.395827577589","679.336263878296","713.895009294174","728.317488441887","783.866685430174","755.162215559653","797.511741535431","801.604231148649","878.476780002788","904.263490287172","952.483038580331","963.254845454594","986.206960615401","",
"Nigeria","NGA","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1965.82799564736","1967.97072075893","1971.2304674739","2009.38863366893","2019.83353542361","2005.07921445987","2090.95528093983","2132.60992151435","2159.82587630496","2148.968473122","2257.52522085715","2351.03516082672","2415.79190567964","2650.97624127992","3550.74473262439","3694.48577376715","4014.48935043843","4288.3953127742","4525.21218238773","4747.71493322792","5045.9781670335","5259.29550424022","5437.80711669289","5670.10257460671","5975.0103191695","6038.4623153936","5861.08965603032","",
"Nicaragua","NIC","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1941.27358414488","1958.47832627496","1966.98266141758","1962.7190702173","2028.25326270748","2149.45871201311","2283.70976036958","2371.61454669067","2443.96372331172","2613.00661595339","2739.38879446792","2842.94882283874","2868.43650146937","2959.81013625864","3161.23638944758","3358.64501396342","3546.81345349437","3776.23335774797","3931.05430059704","3781.76748043469","3947.21676586778","4231.49751775883","4535.28473685265","4779.77333286712","5040.53462662593","5282.69923560336","5539.82671594908","",
"Netherlands","NLD","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18910.9125187351","19859.8700083972","20503.5114841074","21107.7034303982","22061.7861488198","23109.2932527057","24218.8445966071","25714.5224686038","27336.2223832498","28946.0971824111","31591.9286062892","32864.2342301444","33991.059285162","33701.1129699522","35428.3943126446","37265.3450881778","40602.6533952165","43471.6379732371","45843.89223408","44037.3641144161","44542.8365494046","46066.6524059576","46707.2697077937","48666.3178519249","48606.2536078682","49527.6696637249","50538.6065695989","",
"Norway","NOR","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18442.1253591019","19550.409267523","20591.616008992","21552.7088208023","22992.863175675","24320.868660658","26785.2102826289","28592.0949878471","28163.2711397184","30555.3387515941","36950.4946583832","37818.303134743","37959.7948060455","38530.4516443031","42501.6247770475","47772.4300752991","54086.7768436562","55887.1169530121","61757.2455676868","55427.5768660986","58022.0334869801","62145.0261549128","65447.4958248933","67056.1170397877","66015.4402996855","61722.239910673","58790.0614038949","",
"Nepal","NPL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","774.273246731998","829.076146542778","859.192147992369","888.891742751749","956.691347471483","985.523414918265","1032.51887934875","1079.24300456867","1100.92474373794","1144.57587416905","1220.42487213358","1285.36334107963","1285.14636571958","1341.49888823809","1422.47350795903","1499.72246101598","1579.30924120209","1659.11378533983","1777.23356569811","1853.33835548923","1945.80668141075","2031.08746466776","2142.09849471677","2239.40328467858","2387.29052563628","2464.38903347795","2477.90334509701","",
"Nauru","NRU","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3726.44841898477","5121.55759047825","5617.95628184879","6459.08087785322","7339.30436698258","8050.70455948722","10429.8054951007","13232.7374473892","13066.2036179405","13966.4977802226","",
"New Zealand","NZL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14867.1148781187","14563.1719383194","14913.2099651672","15956.8479033468","17087.3086238314","17904.5444190168","18467.0916576442","19133.6797758122","19330.0930133836","20579.1841665567","21509.5913962501","22517.2340379938","23306.4519455811","23963.7231710572","25085.8261059372","25677.2614892374","27766.5081388438","29386.7134141091","29860.3702545675","30700.6402549719","31265.1236928725","32734.5366666969","32986.0312092787","36169.6044739846","37235.387991851","37426.593064662","38565.4034526073","",
"OECD members","OED","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16678.3831157503","17306.4526892352","17933.4694707613","18613.6071585749","19449.161134813","20200.4460877082","21080.4581365153","22047.0705831977","22799.0522873949","23741.1165416639","25219.7548243363","26008.360093723","26825.6266330475","27602.6875192797","29082.3044388694","30474.5905847396","32460.8390634853","34006.769406142","34844.0418554143","33897.0082146979","35164.4587248827","36573.6624514634","37532.252453621","38800.3851091947","39935.8922169115","40917.2136209585","41885.9261133479","",
"Oman","OMN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22648.675437124","23754.2506034475","25151.224480857","26135.0495570474","26740.8499208077","27936.3469315482","28888.4004200799","30974.1325786196","32107.6060589984","32514.3328227321","34848.3512872647","36805.3200868929","36333.6657155567","35298.3549712125","35843.5428397279","36913.8785857836","38978.7002439178","40545.6676334548","43170.3566702697","44172.8800220901","44417.7679928745","42121.2621268512","43822.1982173932","43386.3265090584","42435.4182991013","42742.5424946832","","",
"Other small states","OSS","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10580.1378834876","11136.5957073869","11655.9576378604","12155.6775282823","13395.4287162815","14286.5875960834","16026.3066352663","17736.6018958468","19146.876773619","19372.0225277074","20793.8056948399","22388.9108273538","23119.6160272489","23791.7190404412","24444.6607695788","24742.000226786","25029.7638206374","",
"Pakistan","PAK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1974.51729399558","2084.43092848202","2235.3332871446","2268.85623439186","2343.13119973299","2448.16698319023","2549.15103698711","2555.19713174494","2585.3833600475","2657.67760948784","2770.16649862845","2826.65387723869","2900.06823153118","3037.22283658487","3282.31589150094","3573.52510180249","3831.57782283498","4040.34594224701","4104.90738166892","4166.50804144143","4196.95580923862","4309.76371307112","4447.90271044174","4619.74453924608","4820.78328993303","5000.28383883723","5235.47808501644","",
"Panama","PAN","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5051.53376684478","5593.22288456991","6062.95654400849","6412.37070852269","6598.62985464619","6715.28607268051","6972.75669335947","7397.93810248871","7866.30679252911","8135.10092119443","8379.32772168747","8453.96467434442","8609.07199837639","8979.20257233137","9736.94139655216","10575.9122778486","11629.4840440726","13130.1260391003","14282.2977445402","14362.9633496623","15107.4294780668","16939.8831653498","18518.8415975085","19721.9434987079","20933.8008342163","22015.3266764872","23008.6653671451","",
"Peru","PER","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3433.76363438188","3552.50251548704","3541.69664873293","3742.48911323526","4213.49646798468","4539.56034530578","4673.5955346113","4982.7056156987","4942.92965945452","5021.54936231021","5202.23309486409","5283.02904463566","5584.34315292244","5858.86294567105","6240.73154355655","6762.77265628936","7404.29523832204","8148.92185049883","8956.51528727598","9010.32550520028","9755.14914796834","10449.0932552031","11145.5118964033","11828.80683802","12162.3799758906","12530.8154908355","13018.6086123782","",
"Philippines","PHL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2591.92658615797","2597.25776575512","2601.24789148409","2655.24433957537","2764.93949740191","2886.99593828704","3041.41649889588","3181.79256848945","3128.03639990445","3203.35966686052","3348.15233949753","3449.52789055477","3554.91162870629","3729.01105882824","4008.67880860974","4255.15986084832","4535.14060533135","4881.39647909002","5100.53571394039","5115.4816434072","5483.62094378612","5707.20484246942","6099.12075362761","6526.65018226252","6937.85011803539","7320.49853859333","7804.16780147305","",
"Palau","PLW","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10899.0844056052","10158.3707039619","8870.81295688589","9452.55825699103","10424.2694343266","11428.3561410559","11607.8496232449","11709.4060507338","11035.1383474542","10822.673560144","11399.571913987","12225.934158","11618.9626558609","12731.53480234","13245.8801928665","13222.6199403707","13497.2553101791","12894.037022228","11737.5978384525","12160.8877434541","12963.1216711203","13605.4519716738","13435.527170188","14302.4411637376","15954.233067023","16305.4853404537","",
"Papua New Guinea","PNG","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1534.11818259759","1693.35047281099","1922.89579150772","2269.12585483477","2393.65282718264","2302.93471709541","2461.86324082204","2344.39592945526","2221.78472980492","2238.70406824927","2175.73352417561","2166.65282591336","2141.65510767019","2176.53251619319","2241.01584579604","2400.21086262812","2469.87041133578","2749.99315331917","2730.0837529101","2870.08082356357","3127.01787926792","3155.4035683482","3290.0738613825","3397.00875643449","3809.3441965399","4117.31277773882","4182.53934130662","",
"Poland","POL","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6178.84930145804","5915.58496193686","6183.61638064192","6550.71275340978","7029.36118126671","7664.42878060364","8252.78953329305","8918.12766993288","9463.70954173548","10022.3953632385","10651.2114515512","11111.2177373372","11781.0563524395","12256.303565813","13345.8796193398","13895.9235416906","15144.1470017461","16785.0668016617","18310.4432086685","19242.9888415432","21068.8512314571","22850.6388460286","23833.2097049187","24719.2475053521","25602.4174409935","26594.7578582656","27383.2549370049","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1562.67903345825","1362.88443656455","1381.89536701337","1409.14306319258","1416.93205068739","1444.71732456672","1519.73205489318","1602.63702801126","1719.0152137163","1792.81597068507","1837.55593650993","1905.73010098183","1894.41659419754","1855.42682994732","2254.97188840364","2385.57349208103","2584.1724261721","2753.89870413551","2910.9595904291","2989.96224960779","3120.85759195729","3238.12430922656","3384.44957362367","3527.36980507027","3652.50210739862","3718.50608916613","3775.07502386765","",
"Puerto Rico","PRI","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14366.1594479065","15079.358647087","16023.2619034365","17022.4441550236","17944.9576672467","18976.4639138373","19549.4121536743","20661.4533276567","21914.4881498437","23331.9311865818","24575.5780509017","26665.397982158","27287.6674303551","27829.2428152027","31089.7447071419","31497.8392111164","32143.7364195091","32807.1926242606","33027.0154354391","32806.5497659786","33237.8169128654","34195.6408473957","35259.8060075141","36130.9936705322","36939.9966059825","37580.9867618585","37740.8882560612","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11769.0224853343","12721.2371344003","13163.2225585103","13184.9104516848","13558.877161244","14384.5925458493","14899.3194275522","15783.7876126151","16677.9212265415","17723.4633156481","18883.9114612163","19556.8897102145","20367.6644076272","20839.4475697643","21483.319298771","22739.5896603865","24658.555465842","25701.5024290991","26631.5639632704","26464.3754678301","27334.811603201","26780.2149060404","26454.1026011519","27899.5094652197","28746.6530781988","29532.3811616848","30658.6319953306","",
"Paraguay","PRY","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3901.57169991159","4066.44586457294","4125.38097114359","4325.49838330439","4543.12022284144","4840.22868076977","4893.25633981154","5073.92930388576","5022.59356682284","4925.62771895087","4822.97878912012","4797.71931097841","4780.15795410709","4996.03858607015","5251.99009911239","5448.98023099041","5799.01883296539","6188.42445349542","6621.21916173953","6322.53506116603","7142.05703875154","7504.65364401771","7447.10818397172","8514.08188049648","8955.87104766316","9199.66938423151","9567.33912817663","",
"West Bank and Gaza","PSE","GDP per capita, PPP (current international $)","NY.GDP.PCAP.PP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
